rsv_id,user_id,isbn,rsv_date,status
8fe131a0-844e-4375-8ae9-c3e36d495c32,278359,374222975,2024-06-19,disponible
e1a6b904-7339-49f2-8315-f88a14d82c46,41428,62736396,2024-02-22,disponible
d8e03682-96e9-401a-b938-844bb18edac5,239361,316754307,2024-04-04,reserved
290b5ab4-478e-4d35-b598-e2d8d01e8ba3,235198,743417712,2024-09-15,disponible
474a85d2-c055-4652-8fd3-e2a8f6abadac,55978,074346446X,2024-10-17,disponible
a7492d2d-4306-4919-b17c-001b602c7a4a,62296,70037469,2024-06-24,reserved
0bf26685-6590-4c97-a6be-54a907d2d45c,24255,935553436,2024-11-03,disponible
5c3d561d-d33b-4e8d-b838-0a9a2743c458,133367,446382108,2024-12-14,reserved
18e3531d-660c-4e6c-9ba0-aabf2c60c2f0,262413,316743003,2024-05-31,disponible
c8627896-9d9a-47e6-84df-657a7abf37ca,200938,895867753,2024-01-07,reserved
f2141c53-04b2-493b-9060-1dd9dcadd88f,216477,689842244,2024-10-13,disponible
81c635de-afa1-458d-869f-decc88a11081,45788,440905605,2024-04-13,disponible
979c6f20-9a6d-4e0c-9e25-c40758d61f43,41212,345351568,2024-03-26,reserved
aa128c45-e607-4ba7-ab29-7eaf6ebf9de1,45744,044151944X,2024-06-25,reserved
f6eeca1a-7ba9-4ee0-8c6f-6a3650437bfc,239902,1410785459,2024-03-18,reserved
d80a589d-7650-43ff-b6a5-2c2089c1e88f,216082,141160055X,2024-05-09,reserved
4cd68dd2-221a-45b3-8e59-54a281b1f419,268184,3404147545,2024-12-21,reserved
b4eb82d4-5798-4fde-963b-3185aa7563d9,219066,553125281,2024-02-01,disponible
0a8383b9-30bd-466d-902f-2343d5cfce82,130918,068482793X,2024-11-08,disponible
329a935b-34bb-453e-bacb-fa360fa581c3,105329,385498179,2024-07-20,disponible
a1bbc5ba-3ff8-4390-8e21-3b03bfb92f58,223369,789451875,2024-03-23,reserved
5e00419f-610c-499c-8464-51a0935b4312,197162,449224996,2024-07-01,disponible
c6bfc195-82cf-479c-848f-edc429b51d39,186787,142300837,2024-11-25,disponible
5af9a8ca-6e46-47e5-84f6-4438684682a8,8192,425164063,2024-10-10,disponible
70fd3b9c-0af4-4c9f-82b2-f1ed1edb87a1,269466,345319524,2024-07-14,disponible
3e343619-ff41-4033-9e42-936a7b31ebe3,34140,786862327,2024-10-18,reserved
00274c58-d7b3-4c14-8316-fa1029255ac7,197295,142301485,2024-11-25,disponible
e2925433-d9ef-4ed2-a695-93e14eaf6d7e,179822,1569472270,2024-11-13,disponible
e11222cf-acec-4a36-a0b0-783dc4ab61b3,63466,1569472912,2024-11-08,disponible
55a0417e-fd0c-4b01-b3bd-f4cb76f9157d,250573,970013108,2024-09-04,reserved
ce8671b1-f0cb-4698-96b3-545c3082866d,163785,1569472424,2024-10-12,reserved
f21f7588-1bf9-4f56-8a7a-dd30c43bffcf,20880,671682555,2024-08-22,disponible
3ef518e6-3a7d-4322-90d8-7c81cf574515,237272,450491293,2024-04-02,reserved
5793adaa-76c6-43a1-824c-cd7939dbb045,79870,702218286,2024-01-21,reserved
664c074a-77a2-462e-bbd5-f68fff553d1c,60215,394538668,2024-07-10,disponible
490602b7-0603-43c4-9125-49292aa78d99,246434,702221023,2024-07-15,disponible
ff3e9deb-1230-4bdc-8d65-328a3aff8580,257554,571118380,2024-09-28,reserved
fd4579fa-2409-4b77-a3c9-63cb377fc2d1,175966,140238719,2024-04-29,disponible
83c62a4e-902c-4d95-aeb8-d5e5f1469ebb,53664,732909678,2024-04-15,disponible
6245aa6b-bb8d-480e-a27c-d9a11d2b9ae7,229413,702228893,2024-08-19,reserved
c9ccb7c8-bab5-44eb-b2d6-96f5e23dcf71,256381,3404125940,2024-02-13,reserved
40a664bc-9372-48fa-9ce0-690bd9532438,226847,3446200525,2024-07-22,reserved
31321697-2d7f-4e78-91ce-dc5cb3451444,16560,8401496519,2024-09-17,reserved
8e299996-bbce-4088-92f3-f1fe419214dc,165775,425170047,2024-11-28,disponible
f0e35aa6-995d-450d-89f9-4eefc00097bf,48778,330020722,2024-06-12,reserved
b790d5c3-8e5c-4ac2-9206-d9c1937b276c,173170,3423780266,2024-08-20,disponible
86e1c709-1bb5-4524-9d0a-f2960fc296a0,214579,590451790,2024-12-22,reserved
1701baf5-669f-4881-a784-65ed2cfd9a87,221626,140008055,2024-12-17,reserved
c52bc2f4-37ee-42c1-ac9e-12b47c0ac59e,5592,440218004,2024-07-22,disponible
4465c272-3ed6-4d55-ae08-f20b6e5b0c48,231532,8804469722,2024-02-02,disponible
0d893128-77b5-49b0-ace3-c51e5f2ef25e,255307,441008518,2024-02-15,reserved
a2921bea-2e2e-4fc3-89c3-7983fa4d8cce,188231,375700935,2024-10-22,disponible
62cd1255-1ce2-46aa-8e03-52e0d72ee7ab,238643,2894500998,2024-07-27,disponible
1e39e73d-c5dd-4462-bada-4b60b8e3b4bc,140367,517571714,2024-03-30,disponible
a50b0df5-e9d3-428a-a9af-1be91d58f0d8,31214,307302202,2024-09-09,disponible
df292e8a-dd10-453c-8226-0f51c3994df3,46295,330345672,2024-04-11,reserved
96054db0-e62f-4dce-80c5-28b8e9fad464,67448,64441822,2024-06-15,reserved
c6338a49-0ce3-4ab0-818d-6264d4c9fc55,45560,553482963,2024-08-22,disponible
62167f3a-f395-4b55-ae30-b0fe396c6f1b,42942,156234920,2024-07-27,reserved
c754216f-d833-4fb5-b0a1-eddca09a71ff,201223,553561170,2024-07-14,reserved
16e88e14-e090-4a58-a2e8-6103ae2624c7,202645,61004448,2024-10-27,reserved
ec0c0853-ca86-4755-b13f-2c7d63397c6e,276514,312270429,2024-06-03,disponible
8da3dcc4-41ac-4d76-ba62-8759fa322252,155187,679643087,2024-06-14,reserved
69e6db92-f3c2-47c4-9749-d5fcbaff176a,153299,867130199,2024-08-20,disponible
d3dcbf74-5c03-427c-823a-bee4fd803c34,111054,375501568,2024-04-03,reserved
099c9ce4-318f-4b6f-ba02-c118e404f93b,106308,911662596,2024-01-15,disponible
ca5611e5-f100-40f6-b5a1-4428db601703,95918,671656341,2024-04-20,disponible
c4fa43be-0856-4ff8-af83-c6ac603559ef,36112,451513975,2024-10-14,reserved
56a3ad1c-258b-4e92-a4b4-930c78e59f40,245290,345316827,2024-09-19,reserved
2d885f8c-6752-45bf-8076-16e310488aa6,21664,380718049,2024-11-08,reserved
696a1554-3c68-45e9-8d64-13274f4f1c60,190770,330418629,2024-08-28,disponible
5029e6c6-a9a4-4145-924d-1ad811a97275,146222,198611315,2024-11-05,reserved
510d503d-7236-430e-94c7-8d65be574284,198837,330259504,2024-03-29,disponible
f21417f2-1b6b-402d-92a8-d47a5014c5dd,34407,8804464917,2024-07-22,disponible
5aea7692-3d33-4bdc-bdae-3619668c817d,267002,877954364,2024-06-30,reserved
de9da709-303c-4e40-b92c-7a03a8e42f2c,106819,440215862,2024-10-20,disponible
e4506236-744f-46e7-86d3-7598e9f39306,163887,451523008,2024-10-19,reserved
6611d6a1-ffe6-4663-a8f2-a1fa2d9d4302,192218,486287459,2024-10-17,disponible
624334ac-c057-4521-af32-1a9af569849b,147176,886779782,2024-12-10,disponible
4e33145a-12ba-4704-973b-fe80410898e7,38082,380798298,2024-11-06,disponible
ca7e2073-440c-47d3-9ea7-ea850a0e9786,122511,970253907,2024-12-04,reserved
50492355-503e-4f9e-9f20-107187558471,230689,965078779,2024-01-31,disponible
50cc6ce2-4b03-458f-a688-3ba0f7fd25e8,47187,689857926,2024-02-22,disponible
2b54bb1f-2704-49ec-9543-e83ffc2c95ee,247640,765306026,2024-01-26,reserved
43fa4bdb-448e-4c3b-a065-cad68e098b1a,12018,088730995X,2024-03-17,disponible
d8d403df-9df1-45e3-9287-caa19c1bc105,253879,140075046,2024-08-27,disponible
71f67bd6-8fb0-41d3-8e59-35dbb95b0cc3,239834,330258044,2024-12-17,disponible
ed96dd11-259e-4528-b3e0-274e4c124bab,50,014034540X,2024-10-21,disponible
47bcb26a-9a46-4086-b31e-fef053201b67,124651,895949687,2024-06-10,reserved
9a1c7575-300d-4db1-8c1c-d598d71a50ca,133799,963553100,2024-07-14,reserved
0ee9835e-0d30-414d-950e-586e54552bcc,76139,671878751,2024-11-07,reserved
7fc3251f-5fab-4390-8e7a-0457fc1622f3,160186,553141449,2024-09-23,disponible
12d83ef8-afab-492a-ad6e-1e5ecad795ac,152119,684802023,2024-10-19,disponible
1aa1f09b-5ec5-4033-973b-6f09753dd3d3,23805,60929227,2024-06-07,disponible
9803b18a-94e1-4d8d-8698-f0e3d8cc42ce,85190,1567313191,2024-09-28,reserved
12b46cc0-30fb-4e5f-9d9d-1f295280b6a2,230102,441006604,2024-03-25,disponible
854a39ae-ebe0-4ddb-b765-d14660ba84e9,72285,1569471339,2024-03-11,disponible
4604d01b-256a-418e-8253-0f3aba35c6d9,207565,081541157X,2024-04-03,disponible
b9959a62-ae50-4c7b-8d0c-542cf31570a9,89433,684185784,2024-01-04,disponible
d3cc11d4-eb22-4d1e-a6e6-6d0b9ef36b3f,84076,1568843933,2024-12-26,reserved
177a6893-994b-4d52-86f0-472f2f59e550,8964,966820908,2024-12-16,disponible
bf26658f-d629-4f6d-910c-7f190ce6b81e,125780,967197902,2024-08-07,disponible
383bf2ef-8194-4d78-ae83-778fb0231c0d,189305,967197910,2024-04-24,reserved
bf87b4ef-a1b6-427d-80c6-792bee4b5411,231186,067103426X,2024-07-01,reserved
7fb65732-0ad8-49fb-9e0f-b2af66f83144,29138,553122789,2024-03-13,disponible
70a2cf29-b848-4261-a94e-8223cb973782,248301,874773784,2024-01-04,reserved
0abcd88e-430d-4be5-adb7-a0e97e790841,201536,345359887,2023-12-31,reserved
c3e124c5-f144-455c-8d2d-6a52bf7d360c,163787,912738014,2024-06-24,disponible
0218c776-b305-4e15-9135-14319bce8c1f,236028,879838035,2024-05-11,disponible
43e071ee-ffe9-4e1e-b909-68cf31132a58,23314,877013489,2024-09-20,disponible
25a3b90b-8f3e-4be2-9551-ddd517da1593,62214,446524581,2024-01-22,disponible
35bef98b-36f9-4672-9af5-fc3de1ea5430,253808,446603937,2024-11-14,reserved
b22c81dc-41f6-49c1-9ee5-9081870c0bf7,274337,096580142X,2024-01-03,disponible
06cc25c8-1104-4264-99b3-6c83df8d054d,276857,380776545,2024-07-02,disponible
2557c0ff-886b-4369-9a14-40391e5b7f6f,154552,8471480506,2024-02-02,reserved
d922ccb6-8bb1-46d6-b02d-56dcc60b6893,78383,8471730286,2024-06-22,disponible
291bd2f9-fa66-4729-84bd-6dc7012058cb,14528,8472315495,2024-05-12,disponible
a3240681-b7f9-4ba1-860b-6f335b671ad3,59489,810934957,2024-07-16,reserved
11083daf-71f2-46c2-8483-703686bf94f2,24794,8484320022,2024-12-05,disponible
cba61722-815b-45ba-9da2-49afcd53b489,183203,8484601994,2024-11-06,reserved
fcb77c5e-33b8-4a19-840b-3913cf269482,11038,399529306,2024-07-30,reserved
119c8fee-4be9-45f6-a6a3-fe66665b9d48,167480,8480764139,2024-09-26,reserved
6bfc490f-cab1-49b4-8f0a-6d35e06d861c,232844,8401492300,2024-09-23,disponible
470dc2ff-9f42-431a-b80d-a7e35756a3f1,251969,8484322297,2024-06-05,reserved
382ccf85-4e39-4b6c-8597-2412a99879da,53674,553250736,2024-10-12,disponible
9930120e-0856-4f22-b9b5-59142546d7f0,104375,8471767465,2024-06-26,reserved
d6fada72-1e3d-47c6-b722-caaea7469950,12184,8471766639,2024-02-17,disponible
1e98556f-203a-4d3a-ad49-d4273292fba4,199359,8471766612,2024-04-19,reserved
d455a7a6-3703-48e7-9c98-c2da214c2299,28385,8403595190,2024-12-25,reserved
ff56d95b-bc4b-4ce8-8fea-5c48ef939d87,201409,8475299385,2024-01-17,disponible
5cfdc453-e737-4f8b-bc9f-2293aeab2a92,108590,8475296432,2023-12-30,disponible
79761bc9-071e-4f8c-a7ea-83f7386f408d,127425,8408037919,2024-01-25,reserved
8c7ffeea-fed2-4ce5-847d-8d37c8ea3c95,110402,840149236X,2024-03-23,disponible
e4996652-b04d-48f6-a77b-813aedec4624,27688,375702105,2024-11-24,disponible
c24a51d3-822c-41df-b70e-706fd4895ec4,60069,8478884092,2024-12-19,disponible
ad4f0734-17f7-417b-8db7-cf7c7821576a,131750,8401496764,2024-11-07,reserved
aa1a0886-db24-4cf8-b417-5d6e0a22dfa8,119117,3540673091,2024-01-21,reserved
dac57f7e-8f12-40d1-bfc2-c826f40e3345,179139,446679313,2024-10-31,reserved
dade41ee-5be9-4b1c-b392-b068d926fd84,190839,805061983,2024-01-23,reserved
63354e94-6f7b-4cf5-8cfb-f119f54f0fec,37738,446679402,2024-02-11,disponible
168d6643-8977-41a0-98d5-67a336b2aae2,153725,310253276,2024-04-19,disponible
93f7d06a-761f-4ef6-9a73-1fe8241a1def,226715,310249597,2024-08-05,reserved
843c14f8-88e1-4d5f-aaaa-a1c77cb94b91,95667,805425586,2024-08-10,reserved
97d4cac0-f24f-46e5-8cd8-b3e662a3f17a,41766,446692328,2024-05-05,disponible
d97461b1-0f45-4ed4-bf1a-c15722e00a0a,16384,671898574,2024-12-29,reserved
ba514499-3ac9-4a1d-9211-fcc2df0f41a2,109525,019581035X,2024-07-22,disponible
c8dc364c-4dfa-4cb6-8db1-d2979eb0bb7e,238778,8804422106,2024-05-12,reserved
4cd7965f-2297-470c-b91a-e375ee094d27,181031,080079317X,2024-10-17,disponible
a45078d5-437e-4784-a0ca-33fe5c175ad8,8000,1574882341,2024-07-13,disponible
e166ce16-c41f-42c8-8142-017c2cad52ce,187900,821752693,2024-12-21,reserved
1591aea1-b3c1-4bf8-b7cc-73ee8ab14e55,210541,821752669,2024-10-14,reserved
67187f27-e248-4ee6-88cc-19534134f283,268376,380757966,2024-03-28,reserved
b2b3a9ba-f2aa-4405-932f-412c203bcaf8,274969,812549465,2024-04-20,reserved
177c7cfd-478e-447e-b009-908f3133e4ec,45611,843943238,2024-05-01,disponible
c0ffa146-f6c6-4d32-8b4f-6f00aa412c7c,218973,843941847,2024-09-16,disponible
14706363-5cd5-4548-b4b3-51768ce3a57b,116920,1863962654,2024-03-19,reserved
1817361d-e844-41a7-8b7f-d8646e5ebf13,149232,141439645,2024-09-21,disponible
3d5a011e-671f-4e79-85e0-2ce76c7cd79f,195500,1855381672,2024-12-29,reserved
bbb90b0c-259f-4723-a4ff-113207d990c2,69115,451407636,2024-06-12,disponible
29e3c8de-a250-4897-a704-97a81e517af3,75950,1558173862,2024-04-05,disponible
ceeec394-bdb2-4e2c-889d-18039ac4fcaf,211379,804821305,2024-03-27,disponible
cbc92c3f-a451-40b7-ad4c-fcc465ad4b13,28691,898798183,2024-10-17,disponible
56ec681d-2ae4-4f54-b5aa-d8c60049c657,184901,689832761,2024-02-21,disponible
a03887cf-6881-4454-979f-cab9586f2ea2,1069,61075639,2024-07-25,reserved
0ad2924d-0301-40bf-aa7a-08684a815958,102545,192824058,2024-05-12,disponible
dcbe3988-36a1-4a82-90ad-2f82a71c0469,66001,586210962,2024-03-02,disponible
ca04bfc0-c42a-4f2a-a4ab-ffccc32693bd,258949,1858134498,2024-04-23,reserved
1fb77c08-94ba-49fb-b66a-99b3ad41eef9,163162,1850584044,2024-09-04,disponible
2861e27e-d173-4fdc-acc1-e65618390476,48273,2261022,2024-07-23,disponible
c0cd874a-8960-49ca-8e68-8a83b9cb2e92,93396,1852308923,2024-01-17,reserved
3e343a90-1831-41de-ad1b-df30ba1acf8f,216329,744523605,2024-06-20,reserved
7dc3db83-6544-4575-aabf-8bd9de4e9016,198844,746020694,2024-05-09,reserved
0cdb82f6-8f3d-49c6-8901-4bf25094fba6,109844,195152956,2024-09-23,reserved
de9e03c4-f778-40f0-9900-4a2e160d51a9,247645,670031321,2024-05-30,reserved
96d03669-d009-408a-9148-b42db04b97ab,20334,525936556,2024-12-11,reserved
54e90fec-c516-4fad-b752-4134c1b3eb2f,253867,684158132,2024-11-16,reserved
1a0e309c-7f80-4575-9ba0-9580f9c56059,149102,1557042144,2024-10-03,disponible
e183c549-e322-4d05-9d04-4bf4e723fec7,10597,393035646,2024-01-23,disponible
cfcef38d-2856-4ed3-bc41-c7957c276cc6,273877,192862197,2024-03-15,disponible
7f504823-c16e-4a03-a3be-55ba07958f12,52938,1853264288,2024-07-01,reserved
4846f558-86ee-4715-a28f-d0caf76747ff,119438,618230653,2024-07-26,disponible
f7c337d1-6bfe-4a2e-84c3-76b8b608a389,140927,521794668,2024-05-01,reserved
0f00eef1-c5cf-437d-bd9a-c1e287a0c924,80294,582290554,2024-06-17,reserved
026e874b-54db-4a35-a4a5-f90868059617,94813,582237149,2024-04-13,disponible
3a6ca27e-b37a-4bf5-a91e-c575f308ab97,159009,521664586,2024-04-05,disponible
7c58ebcb-7a43-4d08-89c5-c34530a3e4df,234915,748611959,2024-04-19,reserved
d4113c5b-6e59-49f2-83b5-b493c68efe03,238926,631231994,2024-03-26,reserved
13ddc99f-c49d-440a-af3f-fca3f33df402,38794,814756107,2024-05-05,disponible
24554753-90d3-4acd-92cf-bbdb71a2cef3,72828,385155697,2024-11-10,disponible
37d27b5a-a965-43f6-b517-63dd9dfea6cd,227406,312207859,2024-02-08,disponible
4c2180c7-2c9a-4f71-a167-2afe390b3dd0,177164,582489202,2024-11-24,disponible
c59648ae-6364-4394-9351-b74a5b600058,233657,816610215,2024-07-25,disponible
9a235e55-3fd1-49be-8294-b8bfffa6b866,7517,821405691,2024-07-11,disponible
ba74a59d-9636-4d5c-97c5-e2f7ea79e536,164090,031226254X,2024-11-22,disponible
8c3d85ac-00f8-47cd-9703-f788373df0ac,189753,435121081,2024-05-29,disponible
d0538b3d-1f77-42c2-8bbc-72e19a535d21,242915,553583859,2024-02-05,reserved
a7bc752b-d1bc-456c-9b72-a84ea60ff2ba,93770,3442350247,2024-10-29,reserved
600eed5e-ef92-4151-9cc4-a52cb25d472d,13974,3596148928,2024-05-11,disponible
8eb6d602-01e7-43d9-a959-eed1e23feb6a,114079,3612276719,2024-05-27,reserved
c2a1df38-a627-453e-b526-4cca4442736f,245870,3499229226,2024-11-16,disponible
760c7f75-cc7f-4d54-b11d-2c07b11ea1ab,218383,966010639,2024-04-29,disponible
defc44fa-9695-4596-b6fe-b9640bfecad8,94785,822549506,2024-05-08,reserved
ea50edca-8e73-4fdd-a8e3-09141a8874ee,261027,934294615,2024-03-26,disponible
0c8b9c1d-57fb-4ac7-a2ff-94c1e5380b73,150669,8433969633,2024-02-11,disponible
a7f6fb37-aa20-4a4c-a64d-3f9e3cd3b1fb,24307,62517570,2024-03-28,disponible
63453130-5839-449a-9cbf-fbbeaf8b3000,163997,340490438,2024-07-28,reserved
30a59a87-aaec-4963-90b6-8e53732266e5,265820,892830719,2024-08-22,disponible
2fb9afc2-78c6-40b2-a58f-cfdac0514f80,233581,572018002,2024-04-22,disponible
41093ae0-e941-4252-841b-1d5a3fb7f7c0,78148,91780357,2024-12-17,reserved
edcaf607-b7f6-47b5-89e2-cfc4fede67ca,58556,722525435,2024-02-27,disponible
d683247e-2dbc-412a-9469-3aaea8ea7f69,77506,749920793,2024-04-05,reserved
fe8b4309-04ac-4428-b96c-36e75c84b671,172192,751529028,2024-05-01,reserved
6d65b6da-7aa2-49f8-9886-a34e11cfe487,3825,140311009,2024-10-28,reserved
cb3dfae6-e10c-4f95-8790-87be48f0c5e5,159019,140302379,2024-09-21,disponible
edc8999d-491a-4635-8dd3-78f48df7b4fd,220198,330241990,2024-11-01,reserved
6af30c5e-f109-4887-aa1e-913162bfa051,132630,671036467,2024-05-30,reserved
13bd7603-9c6a-4dd6-8dbb-7fad3e36fb77,143821,042620252X,2024-01-12,reserved
048521f2-965f-49e1-bd36-9bee90c7180e,245724,330376160,2024-03-06,disponible
5b7bebdc-9b6c-4ac8-b3b6-0a8d4dbd58d0,259140,399508430,2024-12-29,disponible
a5f2add2-8fe4-4d86-ae02-7eb7f9e2780c,118397,1857034619,2024-04-03,reserved
33a00a49-873f-407b-b4e6-a2f7750b363a,134790,1862041326,2024-02-25,disponible
d64e606f-89d0-4a81-bf3d-97812cbfda93,49149,042518692X,2024-07-14,reserved
32f6abbe-0916-4cc7-82c4-9b5e2a28c140,173961,786014083,2024-02-27,disponible
ae9b71f2-eb9d-42ca-8c7f-ab200e2039d7,141480,312984197,2024-02-17,reserved
dcb4b401-ec64-422e-a73b-fcf971988c4c,165916,373705204,2024-08-07,disponible
458e5e74-b250-4f83-b4f9-a31d83b80747,234782,380723042,2024-05-03,disponible
3afa4243-2f24-4c60-8eec-74663c34e8c5,52860,031286728X,2024-06-01,reserved
b41fc07a-0d5d-486a-9866-cd43e539e4e5,233794,671434292,2024-01-16,disponible
683643ea-cbe6-4fa2-87fc-b08eaf44c8f7,40907,684831570,2024-10-25,disponible
53576f92-d47d-4c2d-a032-3f0de756870b,134847,439101344,2024-10-26,disponible
20720772-2cd7-42af-97c1-6a6a0d529f8b,239812,812532538,2024-02-21,reserved
d076be0e-aa07-4a93-a403-6d87f20139db,227799,1563896613,2024-02-13,disponible
b084b41c-c03a-4542-8dae-5b911f8f0782,51429,930289528,2024-12-10,disponible
7fcc8b10-e6a8-4266-aa74-3cee6d177070,114527,8420646598,2024-11-05,reserved
5a868875-9aea-4f17-878e-cf5ff9f3ec6b,40636,8408028669,2024-12-02,reserved
01871d37-03bb-4934-b159-003455e1f4c3,235974,374475067,2024-02-24,disponible
9d241107-a9a9-4dd6-ad51-3f44cd335c92,37278,865476020,2024-12-26,disponible
99722daf-4f67-43f2-b2e5-d04f06ad075f,265213,60973935,2024-12-25,reserved
a7a81fba-99d9-4d61-89c2-f6149a097c08,35763,1573225436,2024-11-20,reserved
b8787e5d-66cc-4942-aad5-faeb6a5685e8,175875,60508159,2024-03-02,reserved
a64a96eb-06e1-46d7-b7af-8af137b4c3bd,209641,449704181,2024-01-07,disponible
5eb387c8-a89a-408b-afc6-a51fbd28227a,67685,440961343,2024-07-12,disponible
aba3f76f-0029-4dad-aecf-47e719a67d5a,63840,3123520803,2024-05-24,disponible
8574062c-0588-46c7-b345-688c6d64329e,76650,812043448,2024-12-07,reserved
23cbfb38-ee6b-4ea9-a9ea-1917d4434849,205452,812090365,2024-12-07,reserved
278bd61d-bdf8-4b58-9646-3edcc281ac19,177325,013413964X,2024-04-12,reserved
0ac5bebf-4e97-4e98-a74d-0108992139dc,262091,764122967,2024-03-24,disponible
9e35d0cd-36a7-44de-b9fb-81af583b56ef,277399,671017098,2024-09-10,reserved
40e6b59f-ea27-401a-ae9f-73d5ca2e6e11,196345,505523809,2024-06-08,reserved
08308077-efb6-431b-87e8-7b542f5f0bb6,56220,843940697,2024-01-29,reserved
bd0874be-992d-47bf-ace3-ba0867deb29b,76835,812520602,2024-05-07,disponible
09f13f28-e164-4526-ad15-8c3f4b0441ec,233666,312864035,2024-12-28,reserved
ba665ea8-3057-4075-b5e3-522643d524fb,273373,316734411,2024-12-06,disponible
013f5bbf-f787-4868-b94f-f6d591f052fa,275077,60009292,2024-06-12,disponible
b48990a2-9039-45a8-a1fd-969f6e5185db,74274,3407781989,2024-09-22,disponible
3daf7c40-b30c-4a0d-b8d1-5253835fd659,205801,3426620863,2024-06-10,reserved
ec330c15-a94d-4ec4-8965-679c97c4e09f,41496,3473581038,2024-03-14,reserved
6f742b92-5310-4cb5-8403-2ec89d6fc9d2,22963,2841873927,2024-06-19,reserved
a4c572d8-cb98-40f4-8369-aa872ac5abe6,156612,3453198832,2024-11-13,reserved
4e7b1b80-990e-46a7-962a-0652b12b8ae3,123102,805016287,2024-10-04,reserved
6709aeb3-6621-42d6-b784-a2a1bf1aaf5a,152340,385020171,2024-09-27,disponible
fdfd0b8f-31b6-46d2-b25a-8eccc5fcbef3,52591,451072553,2024-05-07,reserved
ba1312ba-58b0-468b-b393-97d7aabde5dd,183016,307988716,2024-05-11,disponible
a0488488-5855-45ec-aa45-417014a311c2,112837,441009166,2024-06-25,reserved
11be840e-1895-4b13-89b3-7e8f2e803a8c,46519,446610631,2024-06-22,reserved
7fe4bea9-d774-432f-a850-49a027a16c84,191192,60225394,2024-09-29,reserved
a50f9aed-49dd-477a-9e5b-0a359a6ceddb,70456,590447688,2024-12-16,reserved
d6592341-5705-4040-b9a1-05c1ad89a09b,62067,425164179,2024-03-13,reserved
9d24ae6a-f438-4783-840a-d9dfdc3606c4,258065,786915293,2024-07-23,disponible
f2e1f0d3-2d5f-4cf7-976e-7ccb0a255605,10101,3458318410,2024-08-16,reserved
f410919d-800e-43ce-a99b-ea27949bbd11,90175,465091415,2024-03-18,reserved
a3420199-2984-4b47-bf1a-aa93e7f0df6d,73239,684802325,2024-12-08,reserved
0bfac532-d558-455b-aa76-2d60fe857547,214633,1877961108,2024-06-12,disponible
c4a09cf1-5aa7-4078-ba13-ec0f9440eb44,95835,312953240,2024-10-17,disponible
e7b29f12-9207-455e-aac6-6c41acfd96e3,153682,399522425,2024-09-19,reserved
20b1b1a3-fda1-4413-bb6d-04c7341ad061,117729,62509152,2024-03-22,reserved
85b0591f-075e-46c3-8dc3-3e17f34ef71b,170327,802136842,2024-03-20,disponible
7b9007d8-1b77-42e9-bad9-4f5f4fb44c28,169689,802111823,2024-02-18,disponible
73073a8f-00c0-4835-8f10-0253bf65f248,14158,451169093,2024-10-04,reserved
7ef9611a-5274-4091-aa87-4c1333aee050,138460,373222076,2024-03-06,reserved
b3e0662d-25cd-4f1a-a7f4-b380878f1ef8,172763,399142444,2024-02-25,disponible
84b3a8d5-d80f-45b5-9d12-601b59211aec,28515,1571312099,2024-11-09,disponible
c539ffd2-fdef-43dd-b7b8-75b905d252d5,262119,770109063,2024-02-24,reserved
1b405958-1ab2-4a77-9dec-fd863cd1c928,161986,375408495,2024-06-15,reserved
5094d2ca-6ffb-4061-aba3-b700ec5e1c5c,244122,786863323,2024-04-07,disponible
5c3cd5fd-36d2-40e7-bbac-8c5f816d10b3,250016,222109123X,2024-07-19,reserved
6afca6d9-7b35-4a28-8f86-f83e58b02ae1,242517,2264026464,2024-10-31,disponible
70fd2949-4f3e-4e65-b349-f15f6272ddfc,118255,835607089,2024-12-03,reserved
2a549ecf-1398-4338-9469-f000be10cb1c,7639,316314420,2024-05-09,reserved
ca86edb9-c81d-4b34-b05c-cc75c3a626db,186545,312863195,2024-09-25,disponible
74a2d24b-d145-4f5b-aa62-1c0410e6db2e,157896,374273545,2024-04-01,disponible
ad1e6420-5c38-49f2-9fb3-5a6eb1e19442,1766,1880909413,2024-05-25,disponible
e2790603-f663-4e7d-b77e-2d99d180f470,27892,396062091,2024-04-24,disponible
b28e3af3-9c0b-4f33-882f-ef47ca732e6a,140018,873920104,2024-01-11,disponible
e60333a7-569b-4a57-a61e-6f64b29d3f51,26556,385057334,2024-10-03,disponible
b7001b24-e020-4904-9b9e-f3a8c752e422,203093,671644297,2024-05-11,disponible
f5c444c1-e5a5-45f3-9313-8dd3ad459850,51773,394524039,2024-04-23,disponible
a2c847d6-a6e1-4a8c-b074-5554330f2add,261609,312193149,2024-07-07,reserved
27869ca3-cde9-4790-b9b3-67d3fcbe46cd,34768,671220675,2024-03-21,reserved
da6b14db-65db-41f9-9b87-92e637873942,194990,312114052,2024-03-31,reserved
a7262f37-5f92-418f-9c8e-278bf97e96ab,111534,037540063X,2024-11-27,disponible
79365a62-91f6-450f-a371-ef3e3b54b6c2,69164,689118708,2024-01-30,disponible
56b60198-e384-4331-9f8c-1d55ebe4b37e,216240,385411596,2024-06-20,disponible
4f87fcd9-1731-48f1-94e1-ee83c5f9a52b,255180,1565842197,2024-06-08,reserved
bf547ca0-c295-4107-bff7-5ee4e1c626c9,41420,805044272,2024-01-28,reserved
581312b5-25c3-4139-96fd-dfbe95a08063,200234,394421345,2024-04-18,disponible
